"Date"	"Price..Open."	"Price..High."	"Price..Low."	"Price..Close."	"Real.Volume"	"Circulating.Marketcap"	"Marketcap.Dominance"
"1559"	2010-09-19	0.06091	0.0627	0.06	0.0627	795.9665382	246149.492	100
"1558"	2010-09-20	0.0621	0.0634	0.062	0.0621	891.3758679	251588.835	100
"1557"	2010-09-21	0.0631	0.0633	0.0623	0.06265	359.81247936	256182.845	100
"1556"	2010-09-22	0.06231	0.0624	0.06147	0.0622	717.853176	253517.5815	100
"1555"	2010-09-23	0.0621	0.063	0.0615	0.06231	969.93804538	253389.735	100
"1554"	2010-09-24	0.06209	0.0624	0.06209	0.0622	42.6571	254056.7575	100
"1553"	2010-09-25	0.06222	0.0624	0.0617	0.06202	133.01005	255232.662	100
"1552"	2010-09-26	0.06204	0.06228	0.06186	0.062	747.9851625	255130.194	100
"1551"	2010-09-27	0.06205	0.06228	0.0619	0.0622	668.63514645	255881.79	100
"1550"	2010-09-28	0.06196	0.06271	0.0617	0.0619	438.63680029	256167.424	100
"1549"	2010-09-29	0.062	0.062	0.0615	0.06183	1446.00221905	256841.2	100
"1548"	2010-09-30	0.06174	0.0619	0.06155	0.0619	488.10746185	256214.826	100
"1547"	2010-10-01	0.06189	0.062	0.06189	0.06197	106.46536815	257313.864	100
"1546"	2010-10-02	0.06188	0.06191	0.06125	0.0614	796.362764	257581.688	100
"1545"	2010-10-03	0.0614	0.0614	0.061	0.06111	439.8567015	255958.18	100
"1544"	2010-10-04	0.06129	0.062	0.06081	0.0613	2080.26432187	255968.4915	100
"1543"	2010-10-05	0.0614	0.06301	0.0609	0.0614	1700.30104415	256814.71	100
"1542"	2010-10-06	0.06145	0.0635	0.0612	0.06281	2087.31430105	257549.24	100
"1541"	2010-10-07	0.0632	0.067	0.0628	0.067	2782.25146056	265389.44	100
"1540"	2010-10-08	0.067	0.088	0.01	0.08684	10787.94532576	281862.3	100
"1539"	2010-10-09	0.08411	0.12001	0.068	0.0938	16273.31122089	354506.828	100
"1538"	2010-10-10	0.093	0.1301	0.07999	0.0965	4894.76788294	392804.1	100
"1537"	2010-10-11	0.091	0.103	0.091	0.095	1399.024215	385080.15	100
"1536"	2010-10-12	0.094	0.099	0.082	0.0949	2371.8899659	398503.6	100
"1535"	2010-10-13	0.092	0.105	0.092	0.105	4452.40315438	390834.4	100
"1534"	2010-10-14	0.1045	0.1045	0.065	0.102	3671.81222025	445008.025	100
"1533"	2010-10-15	0.1	0.119	0.092	0.105	2520.50173892	426730	100
"1532"	2010-10-16	0.1	0.103	0.1	0.101	633.65034692	428020	100
"1531"	2010-10-17	0.102	0.1045	0.10001	0.102	1857.70434986	437957.4	100
"1530"	2010-10-18	0.103	0.103	0.097	0.1024	2595.4701412	443533.45	100
"1529"	2010-10-19	0.1	0.1019	0.097	0.097	573.36083	431895	100
"1528"	2010-10-20	0.1	0.103	0.094	0.099	3174.90646	433215	100
"1527"	2010-10-21	0.0972	0.109	0.097	0.107	4614.5913	421988.94	100
"1526"	2010-10-22	0.1015	0.10901	0.1015	0.10901	3647.71578595	441438.725	100
"1525"	2010-10-23	0.108	0.109	0.10449	0.1055	478.785621	470653.2	100
"1524"	2010-10-24	0.108	0.19	0.108	0.11501	1478.36684	471760.2	100
"1523"	2010-10-25	0.09009	0.19	0.09009	0.132	4731.860625	394441.047	100
"1522"	2010-10-26	0.133	0.18	0.133	0.1503	3002.67182	583916.55	100
"1521"	2010-10-27	0.151	0.19	0.151	0.1877	11560.426555	664551	100
"1520"	2010-10-28	0.1845	0.191	0.1731	0.1731	4032.28370947	814004.775	100
"1519"	2010-10-29	0.1799	0.19	0.173	0.19	5390.0847502	795715.69	100
"1518"	2010-10-30	0.1876	0.199	0.1875	0.1989	5107.09202	832137.32	100
"1517"	2010-10-31	0.194	0.1989	0.171	0.1925	7811.2325285	862262.1	100
"1516"	2010-11-01	0.1925	0.1955	0.172	0.1955	4033.269192	857298.75	100
"1515"	2010-11-02	0.192	0.195	0.1905	0.1938	1121.4668292	856761.6	100
"1514"	2010-11-03	0.1938	0.275	0.125	0.1931	10860.81586127	866634.84	100
"1513"	2010-11-04	0.1989	0.23601	0.1934	0.23	6221.52436541	891439.965	100
"1512"	2010-11-05	0.2101	0.2639	0.2101	0.2639	8791.041887	943937.28	100
"1511"	2010-11-06	0.262	0.5	0.2402	0.39	9460.82145529	1179969.4	100
"1510"	2010-11-07	0.46999	0.46999	0.286	0.34	27519.15697782	2122357.3425	100
"1509"	2010-11-08	0.3459	0.37	0.2261	0.243	38061.69164703	1566754.05	100
"1508"	2010-11-09	0.251	0.323	0.199	0.223	12149.99394179	1139627.85	100
"1507"	2010-11-10	0.21	0.24	0.14	0.24	5981.43686838	955605	100
"1506"	2010-11-11	0.2299	0.24	0.21	0.2231	1110.096263	1048677.355	100
"1505"	2010-11-12	0.2289	0.29	0.223	0.2682	10334.64205314	1046050.11	100
"1504"	2010-11-13	0.28	0.3	0.2683	0.276	6474.01320552	1282694	100
"1503"	2010-11-14	0.276	0.299	0.2702	0.27904	4819.8437034	1267902.6	100
"1502"	2010-11-15	0.27904	0.2828	0.2682	0.2682	2333.3938031	1284658.304	100
"1501"	2010-11-16	0.2683	0.275	0.223	0.223	8591.7693975	1237855.71	100
"1500"	2010-11-17	0.223	0.29	0.2116	0.237	8056.36101223	1031609.15	100
"1499"	2010-11-18	0.2221	0.283	0.2221	0.2678	10242.0992351	1030299.69	100
"1498"	2010-11-19	0.2683	0.28	0.2682	0.28	583.37479385	1246629.12	100
"1497"	2010-11-20	0.28	0.29	0.26825	0.28301	4122.13162668	1302616	100
"1496"	2010-11-21	0.27631	0.282	0.27631	0.27675	212.79785	1287383.552	100
"1495"	2010-11-22	0.27679	0.2879	0.269	0.2845	7804.90258634	1291875.8065	100
"1494"	2010-11-23	0.2825	0.28449	0.276	0.28295	1356.67370019	1320503.875	100
"1493"	2010-11-24	0.28295	0.28299	0.2761	0.28295	709.5975964	1325111.44	100
"1492"	2010-11-25	0.2825	0.2825	0.278	0.28	470.4279764	1325560.625	100
"1491"	2010-11-26	0.27899	0.289	0.27612	0.2844	9549.56380524	1311797.0305	100
"1490"	2010-11-27	0.2844	0.2844	0.28255	0.283	515.8978472	1339794.18	100
"1489"	2010-11-28	0.283	0.28461	0.27	0.27	5708.7698644	1335632.65	100
"1488"	2010-11-29	0.279	0.279	0.2151	0.2299	8382.42610121	1319670	100
"1487"	2010-11-30	0.2299	0.2299	0.204	0.2082	4556.77065366	1089748.99	100
"1486"	2010-12-01	0.2095	0.2299	0.2095	0.2275	1753.3864981	995020.25	100
"1485"	2010-12-02	0.228	0.2553	0.218	0.255	4837.3989795	1085029.2	100
"1484"	2010-12-03	0.25	0.2552	0.243	0.25105	633.76683925	1192087.5	100
"1483"	2010-12-04	0.255	0.2589	0.205	0.205	6581.1812516	1218849	100
"1482"	2010-12-05	0.22	0.235	0.19	0.19	1171.615073	1054185	100
"1481"	2010-12-06	0.225	0.225	0.1841	0.204	863.312928	1080855	100
"1480"	2010-12-07	0.1938	0.2477	0.1701	0.233	5418.5754215	933292.35	100
"1479"	2010-12-08	0.24	0.24	0.22	0.2388	790.086453	1158636	100
"1478"	2010-12-09	0.226	0.233	0.1701	0.2	4371.0463766	1093568.8	100
"1477"	2010-12-10	0.2	0.204	0.18251	0.204	331.02727215	969230	100
"1476"	2010-12-11	0.204	0.228	0.1907	0.2273	1261.6418204	990399.6	100
"1475"	2010-12-12	0.208	0.2279	0.20676	0.219	418.4894437	1011597.6	100
"1474"	2010-12-13	0.2101	0.23	0.21	0.2299	1426.08737742	1023292.05	100
"1473"	2010-12-14	0.2289	0.2468	0.21	0.24669	2358.85281595	1116814.545	100
"1472"	2010-12-15	0.2459	0.246	0.238	0.23801	901.3588053	1202168.215	100
"1471"	2010-12-16	0.23801	0.255	0.22221	0.24996	3457.73001706	1165653.975	100
"1470"	2010-12-17	0.249	0.249	0.24	0.24	130.173237	1221544.2	100
"1469"	2010-12-18	0.2487	0.24881	0.241	0.241	41.67559729	1222074.495	100
"1468"	2010-12-19	0.248	0.2499	0.24	0.2401	487.473024	1220916.4	100
"1467"	2010-12-20	0.2401	0.275	0.24	0.267	2751.6471268	1183933.1	100
"1466"	2010-12-21	0.26	0.267	0.24	0.24	2290.63324849	1284595	100
"1465"	2010-12-22	0.244	0.25	0.244	0.25	949.37609	1207470.6	100
"1464"	2010-12-23	0.248	0.25	0.241	0.25	2160.68960826	1229063.2	100
"1463"	2010-12-24	0.25	0.25	0.242	0.248	1251.8315043	1240825	100
"1462"	2010-12-25	0.2475	0.25	0.2475	0.2499	175.4817	1230495.752475	100
"1461"	2010-12-26	0.2499	0.27	0.24639	0.265	4179.9674242	1244239.607499	100
"1460"	2010-12-27	0.251	0.27	0.251	0.265	1271.443294	1251799.75251	100
"1459"	2010-12-28	0.264	0.281	0.2612	0.281	3624.66297922	1318864.80264	100
"1458"	2010-12-29	0.271	0.301	0.271	0.2998	5359.98012838	1356070.45271	100
"1457"	2010-12-30	0.291	0.3	0.291	0.3	759.917027	1458608.40582	100
"1456"	2010-12-31	0.3	0.3	0.292	0.3	428.5402	1506150.006	100
"1455"	2011-01-01	0.292	0.3	0.292	0.3	841.900884	1468628.60584	100
"1454"	2011-01-02	0.29459	0.3	0.289	0.29997	1573.05658633	1484232.8028918	100
"1453"	2011-01-03	0.29	0.2999	0.29	0.295	420.7818491	1463369.0058	100
"1452"	2011-01-04	0.29601	0.29987	0.289	0.29895	547.89462657	1495782.9374202	100
"1451"	2011-01-05	0.29004	0.299	0.29004	0.29892	106.19141313	1467848.9398008	100
"1450"	2011-01-06	0.299	0.299	0.29	0.298	1031.27510587	1515302.10598	100
"1449"	2011-01-07	0.2975	0.322	0.2975	0.32	12820.9542138	1510139.75595	100
"1448"	2011-01-08	0.3092	0.3229	0.309	0.3229	511.9770852	1572158.326184	100
"1447"	2011-01-09	0.32291	0.323	0.32291	0.323	546.1842181	1644499.9089582	100
"1446"	2011-01-10	0.32291	0.329	0.3175	0.32659	3355.28842508	1647115.4799582	100
"1445"	2011-01-11	0.32659	0.32659	0.31761	0.32659	1578.57229013	1668695.2820318	100
"1444"	2011-01-12	0.3265	0.3557	0.31799	0.3188	10047.57241908	1670961.70653	100
"1443"	2011-01-13	0.31868	0.405	0.3176	0.3176	7032.3754281	1633936.1023736	100
"1442"	2011-01-14	0.3176	0.45	0.3176	0.4	10538.9854858	1631273.006352	100
"1441"	2011-01-15	0.4	0.4	0.385	0.3861	591.1508939	2057640.008	100
"1440"	2011-01-16	0.3994	0.4	0.386	0.38679	1085.57420873	2058028.327988	100
"1439"	2011-01-17	0.38679	0.38679	0.315	0.3495	6339.92174002	1996551.9692358	100
"1438"	2011-01-18	0.3495	0.3495	0.305	0.31299	4944.3729477	1806530.55699	100
"1437"	2011-01-19	0.31299	0.31299	0.305	0.31299	2246.62316043	1620458.7827598	100
"1436"	2011-01-20	0.31299	0.39	0.31	0.39	6979.56614151	1623369.5897598	100
"1435"	2011-01-21	0.3899	0.44	0.368	0.41991	3364.78620891	2025666.972798	100
"1434"	2011-01-22	0.41	0.4443	0.39	0.444	4518.0757901	2133476.0082	100
"1433"	2011-01-23	0.4443	0.4443	0.42	0.4424	505.72905014	2315736.038886	100
"1432"	2011-01-24	0.4424	0.4424	0.381	0.4199	4492.41093141	2309991.608848	100
"1431"	2011-01-25	0.4199	0.425	0.4	0.41	900.6819469	2195783.078398	100
"1430"	2011-01-26	0.41123	0.42	0.3904	0.417	6305.04070065	2154146.1172246	100
"1429"	2011-01-27	0.4095	0.45	0.40851	0.4212	11318.0981225	2148359.85819	100
"1428"	2011-01-28	0.4223	0.446	0.4212	0.446	2299.21315302	2218848.668446	100
"1427"	2011-01-29	0.445	0.445	0.43	0.439	643.63370168	2341701.2589	100
"1426"	2011-01-30	0.445	0.48	0.445	0.4799	4786.62815701	2345172.2589	100
"1425"	2011-01-31	0.47981	0.95	0.47	0.55	32590.66977733	2532701.0850962	100
"1424"	2011-02-01	0.545	0.85	0.52011	0.70123	22995.52881939	2881278.7609	100
"1423"	2011-02-02	0.71	0.76001	0.69	0.716	4116.05280249	3759201.5142	100
"1422"	2011-02-03	0.7218	0.75	0.6501	0.69	6079.03081003	3827452.784436	100
"1421"	2011-02-04	0.72	0.88	0.67	0.811	34967.04169922	3824892.0144	100
"1420"	2011-02-05	0.839	0.92	0.8115	0.9167	13698.33185275	4464570.71678	100
"1419"	2011-02-06	0.92	0.92	0.83	0.8975	7616.75755241	4903738.0184	100
"1418"	2011-02-07	0.89968	0.9	0.83	0.89	1954.02100285	4804561.1219936	100
"1417"	2011-02-08	0.89	0.918	0.8617	0.918	6200.12545356	4760343.0178	100
"1416"	2011-02-09	0.905	1.09	0.82	1.09	47360.76284797	4849261.5181	100
"1415"	2011-02-10	1.088	1.1	0.8	0.98031	24602.96371412	5839948.82176	100
"1414"	2011-02-11	0.98	1.0899	0.9264	1.07001	13178.44017269	5269362.0196	100
"1413"	2011-02-12	1.01	1.08	0.9906	1.0799	4358.75904479	5440567.0202	100
"1412"	2011-02-13	1.0511	1.08	1.0201	1.05	3401.98988668	5672366.281022	100
"1411"	2011-02-14	1.04	1.08	1.033	1.07	7528.11918635	5622656.2496	100
"1410"	2011-02-15	1.06	1.085	1.035	1.05	9085.37361314	5742709.2544	100
"1409"	2011-02-16	1.05	1.05019	1.0201	1.045	7465.95146509	5700712.752	100
"1408"	2011-02-17	1.045	1.05019	1.02	1.04	4182.18249932	5685636.2508	100
"1407"	2011-02-18	1.031	1.04019	0.78009	0.8989	32448.63700285	5620393.64744	100
"1406"	2011-02-19	0.8376	0.98	0.8376	0.94898	3407.69275719	4572835.521024	100
"1405"	2011-02-20	0.94898	0.94898	0.83	0.85	8494.38799299	5190303.9907552	100
"1404"	2011-02-21	0.8313	0.8796	0.8313	0.8345	1434.5613265	4554734.464512	100
"1403"	2011-02-22	0.85	0.95	0.8313	0.87023	10628.7740915	4666160.204	100
"1402"	2011-02-23	0.90999	0.945	0.8681	0.9	6067.41713451	5006537.7008976	100
"1401"	2011-02-24	0.93	1	0.9	0.99743	12803.85638815	5126253.2232	100
"1400"	2011-02-25	0.97	0.99979	0.91109	0.9111	4265.42673647	5357649.7328	100
"1399"	2011-02-26	0.9112	0.97	0.91061	0.958	4462.31680495	5045451.298688	100
"1398"	2011-02-27	0.958	0.958	0.89	0.89	21545.87372119	5316277.65446	100
"1397"	2011-02-28	0.89009	0.92001	0.845	0.8701	4107.4603981	4946096.9458333	100
"1396"	2011-03-01	0.8601	0.97	0.8502	0.92022	21466.26930119	4785037.653237	100
"1395"	2011-03-02	0.92021	0.94	0.9102	0.9399	2531.47011469	5127180.40825376	100
"1394"	2011-03-03	0.9127	0.9399	0.91	0.93909	2523.1562805	5093824.67297281	100
"1393"	2011-03-04	0.91	0.93909	0.9001	0.901	2469.07422884	5088811.336973	100
"1392"	2011-03-05	0.91	0.9189	0.8111	0.9103	10980.98479135	5101414.836973	100
"1391"	2011-03-06	0.9098	0.9098	0.81	0.8999	10791.78151447	5112757.90689894	100
"1390"	2011-03-07	0.87	0.909	0.846	0.88502	13497.50877875	4898274.322161	100
"1389"	2011-03-08	0.88502	0.88502	0.84999	0.86999	3931.38940179	4991114.86872291	100
"1388"	2011-03-09	0.85132	0.87	0.85	0.86	3879.46732597	4807872.5812438	100
"1387"	2011-03-10	0.86449	0.9329	0.84965	0.9329	7925.79812032	4887005.67022885	100
"1386"	2011-03-11	0.89	0.925	0.8601	0.88	3292.97568371	5036999.989767	100
"1385"	2011-03-12	0.88	0.9197	0.88	0.918	4322.44601903	4986564.484264	100
"1384"	2011-03-13	0.90001	0.918	0.88976	0.89249	594.7367636	5105217.2282756	100
"1383"	2011-03-14	0.89249	0.9	0.88	0.8949	4675.80589593	5067558.75576175	100
"1382"	2011-03-15	0.8949	0.8949	0.87	0.87	2405.04749899	5086254.24880047	100
"1381"	2011-03-16	0.8671	0.88	0.836	0.85999	6757.3345255	4934146.42988813	100
"1380"	2011-03-17	0.845	0.88	0.81	0.82542	5848.24666008	4814345.8248535	100
"1379"	2011-03-18	0.8499	0.85062	0.70999	0.81577	10804.1463038	4847362.73318697	100
"1378"	2011-03-19	0.776	0.797	0.73127	0.765	7443.8270893	4430339.7279128	100
"1377"	2011-03-20	0.78	0.79	0.7402	0.75	4508.8435161	4458519.530634	100
"1376"	2011-03-21	0.76145	0.77241	0.7405	0.75897	2782.85051394	4358121.56620144	100
"1375"	2011-03-22	0.75897	0.81	0.7405	0.80901	9420.21439282	4348443.46201829	100
"1374"	2011-03-23	0.81	0.85	0.78	0.84971	11008.49778152	4647173.383143	100
"1373"	2011-03-24	0.832	0.9	0.82659	0.86688	12242.55356555	4779716.1154496	100
"1372"	2011-03-25	0.86688	0.88999	0.861	0.88377	4224.99745535	4987595.03382806	100
"1371"	2011-03-26	0.8837	0.905	0.841	0.8552	10259.25682417	5090466.46117211	100
"1370"	2011-03-27	0.829	0.87211	0.8152	0.82754	4438.56334679	4781299.8953087	100
"1369"	2011-03-28	0.82	0.85	0.76	0.79898	10133.91873081	4736279.951446	100
"1368"	2011-03-29	0.7989	0.79966	0.7648	0.7925	3310.9254328	4620918.42495267	100
"1367"	2011-03-30	0.7925	0.795	0.76599	0.7897	2533.69243046	4590081.67746275	100
"1366"	2011-03-31	0.7897	0.80098	0.768	0.78461	5434.30131066	4581800.83918591	100
"1365"	2011-04-01	0.78461	0.79697	0.7741	0.77411	2486.44190494	4559173.48357518	100
"1364"	2011-04-02	0.775	0.7998	0.7741	0.78199	1966.17624216	4510307.1647325	100
"1363"	2011-04-03	0.78199	0.79487	0.777	0.779	3073.71725265	4557829.6536226	100
"1362"	2011-04-04	0.779	0.785	0.5619	0.68	21236.71181601	4547335.5350337	100
"1361"	2011-04-05	0.69	0.74784	0.58	0.71	6371.63587103	4034499.828207	100
"1360"	2011-04-06	0.7477	0.75	0.6902	0.74	6244.15464551	4377410.55494131	100
"1359"	2011-04-07	0.748	0.78491	0.7205	0.7538	8171.8408228	4384664.7202644	100
"1358"	2011-04-08	0.7538	0.799	0.7309	0.74999	13686.57705199	4424920.00493814	100
"1357"	2011-04-09	0.74999	0.7676	0.7205	0.73	8933.96928144	4408404.6582125	100
"1356"	2011-04-10	0.75	0.7589	0.71	0.7369	3866.99423505	4414950.967725	100
"1355"	2011-04-11	0.7369	0.799	0.7103	0.77	11197.6979161	4343842.24056007	100
"1354"	2011-04-12	0.7787	0.899	0.7703	0.86	41099.47679961	4596589.25033061	100
"1353"	2011-04-13	0.86	1	0.86	0.9225	40514.57797936	5084837.135458	100
"1352"	2011-04-14	0.939	1	0.91	1	29809.14228819	5559444.6397617	100
"1351"	2011-04-15	1	1.08999	0.911	0.98991	51080.17016658	5927401.3203	100
"1350"	2011-04-16	0.9841	1.095	0.95414	1.0499	30254.32293896	5841668.12398923	100
"1349"	2011-04-17	1.048	1.14	1.0255	1.1123	25790.29516119	6230413.8360744	100
"1348"	2011-04-18	1.13888	1.1999	1.1103	1.16199	31440.17048359	6779127.85077366	100
"1347"	2011-04-19	1.1618	1.1979	1.1436	1.1975	14648.82894044	6924503.92010454	100
"1346"	2011-04-20	1.181	1.1979	1.13	1.1421	24733.19608586	7047442.0509943	100
"1345"	2011-04-21	1.14209	1.21	1.14	1.21	46491.47044073	6823646.77937267	100
"1344"	2011-04-22	1.21	1.41	1.189	1.40901	48984.80754501	7240036.77906252	100
"1343"	2011-04-23	1.3911	1.95	1.3202	1.7001	100709.00800453	8335612.36924477	100
"1342"	2011-04-24	1.7999	1.95	1.6	1.63011	36059.70065587	10799762.6443912	100
"1341"	2011-04-25	1.631	1.701	1.52109	1.559	21262.89925675	9801986.24698865	100
"1340"	2011-04-26	1.581	1.7949	1.53	1.792	39957.0006601	9516910.93778367	100
"1339"	2011-04-27	1.781	1.95	1.72	1.9	62188.94885972	10737119.9188636	100
"1338"	2011-04-28	1.89	2.65	1.66	2.21059	203589.87246515	11409746.5949662	100
"1337"	2011-04-29	2.211	2.95	2.21	2.88	148083.58505504	13369702.5336624	100
"1336"	2011-04-30	2.879	4.14996	2.75	3.55001	212360.98868305	17436241.0939825	100
"1335"	2011-05-01	3.5	3.87	2.5	3.03311	143177.32828259	21228562.3210486	100
"1334"	2011-05-02	3.0988	3.495	3.029	3.2	59124.09253095	18825685.7287044	100
"1333"	2011-05-03	3.2	3.49	3.11	3.41	55526.62316212	19471851.3289587	100
"1332"	2011-05-04	3.418	3.58	3.25	3.40609	58679.49802394	20832038.671644	100
"1331"	2011-05-05	3.4013	3.4498	3.333	3.333	52417.62061247	20767499.890764	100
"1330"	2011-05-06	3.333	3.61001	3.29	3.45	80405.23237058	20386807.0164086	100
"1329"	2011-05-07	3.45	3.7	3.425	3.641	64127.39977101	21139370.6110336	100
"1328"	2011-05-08	3.64012	3.937	3.63	3.8659	78991.27257585	22344162.866361	100
"1327"	2011-05-09	3.8696	3.9	3.6905	3.8	43836.0648191	23799023.3052153	100
"1326"	2011-05-10	3.81	5.99001	3.81	5.81	263065.98068961	23467329.7745415	100
"1325"	2011-05-11	5.7499	6.065	4.6	5.5	280433.70591788	35470869.5838057	100
"1324"	2011-05-12	5.4898	6.49	5.22	6.30019	184271.64698458	33912713.4141107	100
"1323"	2011-05-13	6.3201	8.45	6.3201	8.198	475470.29337455	39107225.3213135	100
"1322"	2011-05-14	8.12011	8.9	5.83	7.19769	432629.85906125	50343498.7400036	100
"1321"	2011-05-15	7.0022	7.78	6.20001	6.98701	123489.03389248	43489644.4717119	100
"1320"	2011-05-16	6.9899	8.5	6.75	7.8953	340616.82450552	43499577.2065432	100
"1319"	2011-05-17	8.03388	8.38901	6.97991	7.19	266570.26601174	50099714.5732713	100
"1318"	2011-05-18	7.1911	7.5	6.6	6.88	181178.71003844	44947646.7369214	100
"1317"	2011-05-19	6.7002	7.34	6.60711	6.8115	169925.75781234	41936586.7770513	100
"1316"	2011-05-20	6.8051	7.1	5.5772	5.59039	278278.65029847	42668014.0898337	100
"1315"	2011-05-21	5.7999	6.5199	5.5772	6.11971	184287.13812654	36429209.1950946	100
"1314"	2011-05-22	6.14	6.7594	5.99001	6.6901	154092.2650134	38642744.2495395	100
"1313"	2011-05-23	6.6901	7.45	6.68999	7.14991	249275.31501464	42200526.331345	100
"1312"	2011-05-24	7.1499	7.51	6.96	7.42	208536.32073697	45207793.6791642	100
"1311"	2011-05-25	7.4899	9.33	7.21612	8.3997	502163.78832891	47472535.5479781	100
"1310"	2011-05-26	8.2502	8.9869	8.01	8.798	244457.80888751	52413580.7299293	100
"1309"	2011-05-27	8.7002	8.83	8.5002	8.5002	124958.54489257	55345081.2886781	100
"1308"	2011-05-28	8.55	8.7	8.11	8.3001	103423.83154939	54455869.5379615	100
"1307"	2011-05-29	8.3001	8.49	8.102	8.4299	62091.48929081	52938932.1216614	100
"1306"	2011-05-30	8.4483	9	8.25001	8.8	153295.5207203	53949220.3645306	100
"1305"	2011-05-31	8.8	9.4998	8.1	8.741	403178.76061259	56261110.9174364	100
"1304"	2011-06-01	8.741	9.6987	8.3	9.57	396683.75776976	55966071.8412472	100
"1303"	2011-06-02	9.6	10.888	9.5	10.6	409345.86632452	61557199.8604761	100
"1302"	2011-06-03	10.6002	14.499	10.5752	14.29	948794.0604031	68077754.7609794	100
"1301"	2011-06-04	14.27	18.89	14.04	18.85	727629.0938196	91806169.7026701	100
"1300"	2011-06-05	18.966	18.998	16.2	16.7	419770.8332768	122215174.847013	100
"1299"	2011-06-06	16.7	19.23	16.4513	18.5499	1012428.9432786	107807840.957953	100
"1298"	2011-06-07	18.2605	24.32	18.26	23.9234	1060917.2223287	118036958.844866	100
"1297"	2011-06-08	23.9999	31.9099	22.2135	29.6	2843613.2032413	155358797.250571	100
"1296"	2011-06-09	29.91	31.5	26.151	28.919	1858873.1116606	193948724.063907	100
"1295"	2011-06-10	28.9191	29.399	20.01	23.9497	2264321.2792345	187845778.719497	100
"1294"	2011-06-11	23.93	23.99	13	14.6511	2146912.9395738	155740298.734027	100
"1293"	2011-06-12	14.75	24.99	10.25	18.5464	2429820.416524	96167222.330144	100
"1292"	2011-06-13	18.5479	24.5	16	19.84	1466804.9145351	121139345.658183	100
"1291"	2011-06-14	19.8	20.5	18.001	19.28	694002.4213758	129561552.725212	100
"1290"	2011-06-15	19.2804	20	19.022	19.49	543070.1677091	126430520.381727	100
"1289"	2011-06-16	19.5	19.89	17	17	918353.0567244	128046045.862792	100
"1288"	2011-06-17	17	18.34	13	15.681	1671868.7173991	111787993.497793	100
"1287"	2011-06-18	16	16.9499	15.052	16.89	568800.4903459	105369846.502393	100
"1286"	2011-06-19	16.85	18.8766	16.85	17.51	532381.0463635	111155499.364158	100
"1285"	2011-06-26	17.51001	17.51001	14.01	16.45001	232083.659445703	116818317.564155	100
"1284"	2011-06-27	16.45001	18	15	16.75004	532874.952310834	109885515.188388	100
"1283"	2011-06-28	16.75	17.52	16.5	16.9498	411584.792463848	112023440.774443	100
"1282"	2011-06-29	16.94991	17.2	16.666	16.845	351358.282781233	113506202.88077	100
"1281"	2011-06-30	16.846	17	15.73	16.10096	566228.078615623	112971243.619531	100
"1280"	2011-07-01	16.10098	16.74	15.26	15.397	524769.434018899	108114333.203339	100
"1279"	2011-07-02	15.3705	15.8	15.271	15.4	301866.132415007	103339212.707006	100
"1278"	2011-07-03	15.39981	15.689	15.311	15.44049	259732.809734631	103663320.042235	100
"1277"	2011-07-04	15.4407	15.48988	13.14	13.86	747592.821082431	104069817.07126	100
"1276"	2011-07-05	13.878	15	11	12.90691	1067887.14518979	93633722.6665155	100
"1275"	2011-07-06	12.84905	16.5	12.67132	14.7999	1644329.68131791	86792348.2677437	100
"1274"	2011-07-07	14.78367	15.9	14.5	14.77609	824113.9004	99957090.6901151	100
"1273"	2011-07-08	14.77609	15.64276	13.90152	14.31399	495679.548341545	100027743.515701	100
"1272"	2011-07-09	14.31399	14.6999	14.0201	14.38	170892.709962439	97006167.486748	100
"1271"	2011-07-10	14.375	15.68	14.35	14.9	675926.088102836	97518103.8354316	100
"1270"	2011-07-11	14.9	15.1999	13.8	14.20912	698801.90086912	101196602.541854	100
"1269"	2011-07-12	14.20912	14.63988	13.9	14.00943	393720.940191382	96604518.9663554	100
"1268"	2011-07-13	14.0276	14.15	13.91	13.95099	146505.414132484	95504371.8786637	100
"1267"	2011-07-14	13.97	14.07	13.7	14	254705.525266298	95212801.3506173	100
"1266"	2011-07-15	14.021	14.09	13.5021	13.81	344834.061308714	95673966.5053436	100
"1265"	2011-07-16	13.81	13.81	13.501	13.719	235165.502690414	94342594.5807833	100
"1264"	2011-07-17	13.719	13.75	13.021	13.16	455750.944047505	93837544.5187075	100
"1263"	2011-07-18	13.16	13.915	12.51	13.48	986112.952178099	90125864.0866586	100
"1262"	2011-07-19	13.47051	14.7	13.44	13.85024	942030.522205969	92348028.5768517	100
"1261"	2011-07-20	13.86975	14	13.4	13.68943	300233.779355682	95188383.0653466	100
"1260"	2011-07-21	13.73	13.78	13.4	13.61	340761.481541639	94333629.2737065	100
"1259"	2011-07-22	13.61	13.81	13.45	13.69542	206690.91012488	93611914.2906452	100
"1258"	2011-07-23	13.69999	13.7649	13.51	13.68	306187.038107184	94330891.639291	100
"1257"	2011-07-24	13.69104	14.1	13.6	13.98001	363016.949177793	94382912.5827204	100
"1256"	2011-07-25	13.98001	14.72299	13.76	14.0478	455502.586863337	96490354.0469228	100
"1255"	2011-07-26	14.01249	14.05051	13.768	13.88214	233416.115006565	96837842.290613	100
"1254"	2011-07-27	13.88214	14.13	13.85	13.9394	172574.549507874	96057792.8206441	100
"1253"	2011-07-28	13.89	13.939	13.312	13.49011	442754.583177683	96219828.0872338	100
